 Date;Receipt_number;Shop;Product;Quantity;Price for unit
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x          35.90 =                   35.90 А;АРТ,№;amberTi
15.01.2025 11:49;JjF4k3pad7w ;Фора;АРТ.№ 968542 Н-р300ПрянLamberTime;1;149.00
15.01.2025 11:49;JjF4k3pad7w ;Фора;1.000         x         149.00 =                  149.00 А;АРТ,№;ФораМал
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 889656 Пак30*55*50ФораМал;1;4.00
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x           4.00 =                    4.00 А;АРТ,№;вЗамВ*
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 893934 Брок400ЛімШвЗамВ*;2;62.90
16.01.2025 15:30;A2z6ky9HoNA;Фора;2.000         x          62.90 =                  125.80 А;АРТ,№;ішІндВе
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 942807 Пельм400ТВМішІндВерш;2;109.90
16.01.2025 15:30;A2z6ky9HoNA;Фора;2.000         x         109.90 =                  219.80 А;АРТ,№;cВорзДе
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 938160 Прян0,4DelicВорзДек;1;84.40
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x          84.40 =                   84.40 А;АРТ,№;одСвітЗ
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 865925 Пал220КрабВодСвітЗам;2;67.90
16.01.2025 15:30;A2z6ky9HoNA;Фора;2.000         x          67.90 =                  135.80 А;АРТ,№;елКрСві
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 575959 Шампінь300ЗелКрСвіжі;2;64.90
16.01.2025 15:30;A2z6ky9HoNA;Фора;2.000         x          64.90 =                  129.80 А;АРТ,№;окіяЕк8
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 878789 Масло180МолокіяЕк82%;1;95.90
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x          95.90 =                   95.90 А;АРТ,№;Лакт82,
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 935468 Мас180ЯготБЛакт82,5%;1;122.00
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x         122.00 =                  122.00 А;АРТ,№;ychСир
16.01.2025 15:30;A2z6ky9HoNA;Фора;АРТ.№ 719781 Крекер80YarychСир;1;18.60
16.01.2025 15:30;A2z6ky9HoNA;Фора;1.000         x          18.60 =                   18.60 А;АРТ,№;ТостСвН
18.01.2025 16:56;xoZzK4JBIF4;Треш;АРТ.№ 764208 Хл350КиївхлТостСвНар;1;37.89
18.01.2025 16:56;xoZzK4JBIF4;Треш;1.000         x          37.89 =                   37.89 А;АРТ,№;!12кг
18.01.2025 16:56;xoZzK4JBIF4;Треш;АРТ.№ 954025 ПакетThrash!12кг;1;4.29
18.01.2025 16:56;xoZzK4JBIF4;Треш;1.000         x           4.29 =                    4.29 А;АРТ,№;вхлібСо
18.01.2025 16:56;xoZzK4JBIF4;Треш;АРТ.№ 249962 Солом100КиївхлібСоло;2;14.89
18.01.2025 16:56;xoZzK4JBIF4;Треш;2.000         x          14.89 =                   29.78 А;АРТ,№;ичБЛак2
18.01.2025 16:56;xoZzK4JBIF4;Треш;АРТ.№ 846754 Мол950УлГаличБЛак2.5;1;71.89
18.01.2025 16:56;xoZzK4JBIF4;Треш;1.000         x          71.89 =                   71.89 А;;
21.01.2025 19:40;ONLND1czvOs;Фора;АРТ.№ 937519 Крек72KukRukСметЦиб;1;22.19
21.01.2025 19:40;ONLND1czvOs;Фора;АРТ.№ 729557 Хлібц100ПремГречані;1;38.9
21.01.2025 19:40;ONLND1czvOs;Фора;АРТ.№ 872537 Сир180КислЯготин5%Фп;1;46.9
21.01.2025 19:40;ONLND1czvOs;Фора;АРТ.№ 945341 Сир100BayernМоцар45%;1;34.9
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 873183 Сух100FlBagПшФранСир;1;16.99
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 856756 Зав350Рум'янецьМак;1;68.09
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 954025 ПакетThrash!12кг;1;4.29
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 729557 Хлібц100ПремГречані;1;29.99
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 340212 КівіШтГолдКошик;1;67.9
25.01.2025 17:41;DjGQ7f_z-nI ;Траш;АРТ.№ 746961 Пом15KamisСушЧасБаз;1;23.79
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 778085 ФілКгЕпікурСтегОхМ/л;1.113;199
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 834491 Мило500GalaxЧорОрхДП;1;29.99
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 917619 Хл450КулинДомашЗакв;1;31.39
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 493492 Булоч250КиївХлМалят;1;22.49
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 536075 Бл3*50BrefЛимСвАкц;1;113
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 890522 Серветки150ПЧМіксПЕ;1;29.99
27.01.2025 12:52;DzoxSJrZzXA;Траш;АРТ.№ 952917 ГубкаБанFinoАфродіта;1;47.99
29.01.2025 16:09;111777;АТБ;АРТ.№ 33 Пакет п/е 34х55 без/уп;1;4.6
29.01.2025 16:09;111777;АТБ;АРТ.№ 631 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.599;199.99
29.01.2025 16:09;111777;АТБ;АРТ.№ 631 Філе курчат-бройлерів Чебатурочка охолоджене газ;0.501;199.99
29.01.2025 16:09;111777;АТБ;АРТ.№ 37 Засіб для миття посуду 0,5кг WASH&FREE екстракт;1;28.6
29.01.2025 16:09;111777;АТБ;АРТ.№ 179 Булочки 250 г Київхліб Малятко 1г п/ет;1;19.9
29.01.2025 16:09;111777;АТБ;АРТ.№ 632 Масло 180 г Комо солодковершкове безлактозне 73%;3;86.9
29.01.2025 16:09;111777;АТБ;АРТ.№ 148 Чай 100 г De Luxe Foods&Goods Selected чорний це;1;55.9
29.01.2025 16:09;111777;АТБ;АРТ.№ 130 Сода 0,5кг Розумний вибір харчова м/уп;1;26.9
29.01.2025 16:09;111777;АТБ;АРТ.№ 453 Чай 100 г SHERLOCK Sekrets Classic Bergamot чорн;2;77.5
29.01.2025 16:09;111777;АТБ;АРТ.№ 633 Прокладки гігієнічні 10 шт Libresse Ultra Goodni;1;47.6
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 967154 Макар500DobLingЛінг;1;49.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 32485 БананКг;1.196;59.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 959754 Бат250КиївхлПшенНар;1;16.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 538208 АвокадоШтReadyToEat;1;79.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 759416 Шпинат75Бебі;1;64.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 712119 Тіст360БККЗаварКрем;1;146.9
31.01.2025 17:49;87z0PqRj9Vc ;Фора;АРТ.№ 913220 Сир180КислЯготин9%;2;35.9
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
